Date,Transaction Description,Category,Amount,Balance,Transaction Type,Payment Method,Merchant Category Code,Location,Account Number,Transaction ID,Currency,Notes,Category Confidence Score
2025-03-06 12:21:57.958751,Spotify,Entertainment,-17.86,-27882.38,debit,Check,,San Francisco,XXXX-XXXX-XXXX-1234,T10850,USD,,0.84
2025-03-06 12:21:57.958751,Spotify,Entertainment,-11.66,-27894.04,debit,Online Transfer,,Atlanta,XXXX-XXXX-XXXX-1234,T10851,USD,,0.86
2025-03-06 12:21:57.958751,Costco,Groceries,-27.46,-27921.5,debit,Online Transfer,,Miami,XXXX-XXXX-XXXX-1234,T10852,USD,,0.75
2025-03-08 12:21:57.958751,Whole Foods,Groceries,69.05,-27852.45,credit,Online Transfer,,Chicago,XXXX-XXXX-XXXX-1234,T10853,EUR,,0.8
2025-03-10 12:21:57.958751,Starbucks,Coffee,-2.97,-27855.42,debit,Credit Card,,Denver,XXXX-XXXX-XXXX-1234,T10854,EUR,,0.83
2025-03-10 12:21:57.958751,Apple Store,Electronics,-172.55,-28027.97,debit,Credit Card,,San Francisco,XXXX-XXXX-XXXX-1234,T10855,EUR,,0.95
2025-03-10 12:21:57.958751,Gym Membership,Health,32.59,-27995.38,credit,Cash,,Atlanta,XXXX-XXXX-XXXX-1234,T10856,EUR,,0.98
2025-03-11 12:21:57.958751,Airbnb,Travel,-345.52,-28340.9,debit,Online Transfer,,Boston,XXXX-XXXX-XXXX-1234,T10857,USD,,0.89
2025-03-11 12:21:57.958751,Target,Shopping,-166.6,-28507.5,debit,Check,,Seattle,XXXX-XXXX-XXXX-1234,T10858,EUR,,0.82
2025-03-12 12:21:57.958751,Costco,Groceries,-3.47,-28510.97,debit,Debit Card,,Seattle,XXXX-XXXX-XXXX-1234,T10859,USD,,0.78
2025-03-12 12:21:57.958751,Starbucks,Coffee,-5.28,-28516.25,debit,Cash,,New York,XXXX-XXXX-XXXX-1234,T10860,USD,,0.99
2025-03-12 12:21:57.958751,Gym Membership,Health,-49.99,-28566.24,debit,Credit Card,,San Francisco,XXXX-XXXX-XXXX-1234,T10861,GBP,,0.99
2025-03-13 12:21:57.958751,Target,Shopping,-78.93,-28645.17,debit,Cash,,Chicago,XXXX-XXXX-XXXX-1234,T10862,USD,,0.98
2025-03-13 12:21:57.958751,Apple Store,Electronics,-86.9,-28732.07,debit,Cash,,Chicago,XXXX-XXXX-XXXX-1234,T10863,USD,,0.94
2025-03-14 12:21:57.958751,Best Buy,Electronics,-242.1,-28974.17,debit,Cash,,Los Angeles,XXXX-XXXX-XXXX-1234,T10864,USD,,0.8
2025-03-14 12:21:57.958751,Apple Store,Electronics,300.1,-28674.07,credit,Cash,,Seattle,XXXX-XXXX-XXXX-1234,T10865,USD,,0.95
2025-03-15 12:21:57.958751,Costco,Groceries,-72.26,-28746.33,debit,Debit Card,,Denver,XXXX-XXXX-XXXX-1234,T10866,USD,,0.82
2025-03-17 12:21:57.958751,Apple Store,Electronics,-236.59,-28982.92,debit,Online Transfer,,San Francisco,XXXX-XXXX-XXXX-1234,T10867,EUR,,0.8
2025-03-17 12:21:57.958751,City Electric,Utilities,-70.62,-29053.54,transfer,Check,,Chicago,XXXX-XXXX-XXXX-1234,T10868,GBP,,0.92
2025-03-17 12:21:57.958751,City Electric,Utilities,-99.41,-29152.95,debit,Cash,,Los Angeles,XXXX-XXXX-XXXX-1234,T10869,USD,,0.72
2025-03-18 12:21:57.958751,Costco,Groceries,-68.12,-29221.07,debit,Cash,,San Francisco,XXXX-XXXX-XXXX-1234,T10870,USD,,0.71
2025-03-18 12:21:57.958751,Best Buy,Electronics,187.09,-29033.98,credit,Cash,,Houston,XXXX-XXXX-XXXX-1234,T10871,USD,,0.83
2025-03-19 12:21:57.958751,Best Buy,Electronics,-358.74,-29392.72,transfer,Online Transfer,,Chicago,XXXX-XXXX-XXXX-1234,T10872,EUR,,0.83
2025-03-20 12:21:57.958751,Netflix,Entertainment,24.36,-29368.36,credit,Credit Card,,Houston,XXXX-XXXX-XXXX-1234,T10873,USD,,0.97
2025-03-20 12:21:57.958751,Costco,Groceries,66.71,-29301.65,credit,Credit Card,,San Francisco,XXXX-XXXX-XXXX-1234,T10874,USD,,0.74
2025-03-20 12:21:57.958751,Gym Membership,Health,36.74,-29264.91,credit,Debit Card,,Chicago,XXXX-XXXX-XXXX-1234,T10875,USD,,0.74
2025-03-21 12:21:57.958751,Water Utility,Utilities,-58.18,-29323.09,debit,Credit Card,,Houston,XXXX-XXXX-XXXX-1234,T10876,USD,,0.74
2025-03-22 12:21:57.958751,CVS Pharmacy,Health,44.5,-29278.59,credit,Cash,,Miami,XXXX-XXXX-XXXX-1234,T10877,USD,,0.71
2025-03-24 12:21:57.958751,Amazon,Shopping,-35.47,-29314.06,debit,Cash,,Los Angeles,XXXX-XXXX-XXXX-1234,T10878,EUR,,0.72
2025-03-25 12:21:57.958751,Whole Foods,Groceries,71.42,-29242.64,transfer,Cash,,Denver,XXXX-XXXX-XXXX-1234,T10879,USD,,0.9
2025-03-25 12:21:57.958751,Apple Store,Electronics,-124.43,-29367.07,debit,Debit Card,,Seattle,XXXX-XXXX-XXXX-1234,T10880,USD,,0.83
2025-03-26 12:21:57.958751,Gym Membership,Health,-29.07,-29396.14,debit,Cash,,Los Angeles,XXXX-XXXX-XXXX-1234,T10881,USD,,0.93
2025-03-26 12:21:57.958751,Starbucks,Coffee,-3.92,-29400.06,debit,Credit Card,,Houston,XXXX-XXXX-XXXX-1234,T10882,EUR,,1.0
2025-03-27 12:21:57.958751,Walmart,Groceries,58.44,-29341.62,credit,Online Transfer,,Chicago,XXXX-XXXX-XXXX-1234,T10883,USD,,0.9
2025-03-28 12:21:57.958751,Netflix,Entertainment,-16.82,-29358.44,debit,Online Transfer,,Miami,XXXX-XXXX-XXXX-1234,T10884,USD,,0.72
2025-03-28 12:21:57.958751,Apple Store,Electronics,275.19,-29083.25,credit,Check,,Miami,XXXX-XXXX-XXXX-1234,T10885,USD,,0.73
2025-03-28 12:21:57.958751,Apple Store,Electronics,356.25,-28727.0,credit,Credit Card,,Seattle,XXXX-XXXX-XXXX-1234,T10886,USD,,0.96
2025-03-29 12:21:57.958751,Starbucks,Coffee,-1.65,-28728.65,debit,Cash,,Miami,XXXX-XXXX-XXXX-1234,T10887,EUR,,0.86
2025-03-29 12:21:57.958751,City Electric,Utilities,86.23,-28642.42,credit,Online Transfer,,Los Angeles,XXXX-XXXX-XXXX-1234,T10888,USD,,0.95
2025-03-30 12:21:57.958751,Local Bookstore,Shopping,79.07,-28563.35,credit,Credit Card,,Atlanta,XXXX-XXXX-XXXX-1234,T10889,GBP,,0.96
2025-03-31 12:21:57.958751,CVS Pharmacy,Health,-28.26,-28591.61,debit,Online Transfer,,Miami,XXXX-XXXX-XXXX-1234,T10890,USD,,0.98
2025-03-31 12:21:57.958751,Costco,Groceries,-72.02,-28663.63,debit,Cash,,Seattle,XXXX-XXXX-XXXX-1234,T10891,EUR,,0.98
2025-03-31 12:21:57.958751,Spotify,Entertainment,-23.98,-28687.61,debit,Online Transfer,,Miami,XXXX-XXXX-XXXX-1234,T10892,USD,,0.87
2025-03-31 12:21:57.958751,Gym Membership,Health,-56.78,-28744.39,debit,Check,,Miami,XXXX-XXXX-XXXX-1234,T10893,EUR,,0.8
2025-03-31 12:21:57.958751,Water Utility,Utilities,-121.32,-28865.71,debit,Check,,Boston,XXXX-XXXX-XXXX-1234,T10894,USD,,0.99
2025-04-01 12:21:57.958751,Target,Shopping,141.3,-28724.41,transfer,Online Transfer,,Los Angeles,XXXX-XXXX-XXXX-1234,T10895,USD,,0.86
2025-04-01 12:21:57.958751,Amazon,Shopping,-37.05,-28761.46,debit,Credit Card,,Houston,XXXX-XXXX-XXXX-1234,T10896,EUR,,0.72
2025-04-03 12:21:57.958751,Water Utility,Utilities,107.71,-28653.75,credit,Credit Card,,New York,XXXX-XXXX-XXXX-1234,T10897,USD,,0.89
2025-04-03 12:21:57.958751,Uber,Transport,-37.8,-28691.55,debit,Credit Card,,Atlanta,XXXX-XXXX-XXXX-1234,T10898,USD,,0.88
2025-04-04 12:21:57.958751,Best Buy,Electronics,-159.66,-28851.21,debit,Online Transfer,,Miami,XXXX-XXXX-XXXX-1234,T10899,USD,,0.97
2025-04-04 12:21:57.958751,Target,Shopping,134.67,-28716.54,credit,Credit Card,,Denver,XXXX-XXXX-XXXX-1234,T10900,USD,,0.9
2025-04-04 12:21:57.958751,Water Utility,Utilities,79.73,-28636.81,credit,Cash,,Miami,XXXX-XXXX-XXXX-1234,T10901,USD,,0.8
2025-04-05 12:21:57.958751,Costco,Groceries,-88.22,-28725.03,debit,Check,,Boston,XXXX-XXXX-XXXX-1234,T10902,USD,,0.99
2025-04-05 12:21:57.958751,Netflix,Entertainment,-17.74,-28742.77,debit,Cash,,Houston,XXXX-XXXX-XXXX-1234,T10903,USD,,0.94
2025-04-05 12:21:57.958751,Gym Membership,Health,-18.95,-28761.72,debit,Credit Card,,Denver,XXXX-XXXX-XXXX-1234,T10904,EUR,,0.89
2025-04-05 12:21:57.958751,McDonald's,Dining,-26.7,-28788.42,debit,Cash,,Atlanta,XXXX-XXXX-XXXX-1234,T10905,USD,,0.79
2025-04-05 12:21:57.958751,Gym Membership,Health,-53.53,-28841.95,debit,Credit Card,,Denver,XXXX-XXXX-XXXX-1234,T10906,EUR,,0.81
2025-04-06 12:21:57.958751,Delta Airlines,Travel,-329.72,-29171.67,debit,Online Transfer,,Los Angeles,XXXX-XXXX-XXXX-1234,T10907,GBP,,0.9
2025-04-07 12:21:57.958751,Water Utility,Utilities,-92.98,-29264.65,debit,Cash,,Seattle,XXXX-XXXX-XXXX-1234,T10908,USD,,0.72
2025-04-08 12:21:57.958751,Spotify,Entertainment,17.69,-29246.96,credit,Online Transfer,,Seattle,XXXX-XXXX-XXXX-1234,T10909,USD,,0.78
2025-04-09 12:21:57.958751,Airbnb,Travel,-129.86,-29376.82,debit,Online Transfer,,Atlanta,XXXX-XXXX-XXXX-1234,T10910,USD,,0.91
2025-04-11 12:21:57.958751,Water Utility,Utilities,-69.31,-29446.13,debit,Debit Card,,Houston,XXXX-XXXX-XXXX-1234,T10911,USD,,0.84
2025-04-11 12:21:57.958751,Starbucks,Coffee,-6.31,-29452.44,debit,Credit Card,,Seattle,XXXX-XXXX-XXXX-1234,T10912,GBP,,0.82
2025-04-13 12:21:57.958751,Airbnb,Travel,348.48,-29103.96,credit,Check,,San Francisco,XXXX-XXXX-XXXX-1234,T10913,USD,,0.75
2025-04-13 12:21:57.958751,Netflix,Entertainment,21.6,-29082.36,credit,Credit Card,,Boston,XXXX-XXXX-XXXX-1234,T10914,USD,,0.83
2025-04-13 12:21:57.958751,Apple Store,Electronics,-160.78,-29243.14,debit,Check,,Atlanta,XXXX-XXXX-XXXX-1234,T10915,USD,,0.93
2025-04-13 12:21:57.958751,Best Buy,Electronics,220.4,-29022.74,credit,Credit Card,,Atlanta,XXXX-XXXX-XXXX-1234,T10916,USD,,0.78
2025-04-14 12:21:57.958751,Best Buy,Electronics,-283.11,-29305.85,debit,Online Transfer,,New York,XXXX-XXXX-XXXX-1234,T10917,USD,,0.7
2025-04-14 12:21:57.958751,Amazon,Shopping,-111.09,-29416.94,debit,Cash,,New York,XXXX-XXXX-XXXX-1234,T10918,USD,,0.9
2025-04-15 12:21:57.958751,Starbucks,Coffee,-3.97,-29420.91,debit,Cash,,Los Angeles,XXXX-XXXX-XXXX-1234,T10919,GBP,,0.99
2025-04-16 12:21:57.958751,Target,Shopping,-151.69,-29572.6,debit,Debit Card,,Los Angeles,XXXX-XXXX-XXXX-1234,T10920,USD,,0.88
2025-04-16 12:21:57.958751,Spotify,Entertainment,14.9,-29557.7,credit,Check,,New York,XXXX-XXXX-XXXX-1234,T10921,USD,,0.74
2025-04-17 12:21:57.958751,Water Utility,Utilities,73.64,-29484.06,credit,Check,,Seattle,XXXX-XXXX-XXXX-1234,T10922,EUR,,0.8
2025-04-17 12:21:57.958751,Water Utility,Utilities,-31.1,-29515.16,debit,Check,,Chicago,XXXX-XXXX-XXXX-1234,T10923,USD,,0.96
2025-04-17 12:21:57.958751,City Electric,Utilities,-54.23,-29569.39,debit,Online Transfer,,Atlanta,XXXX-XXXX-XXXX-1234,T10924,GBP,,0.77
2025-04-18 12:21:57.958751,Airbnb,Travel,-496.31,-30065.7,debit,Check,,San Francisco,XXXX-XXXX-XXXX-1234,T10925,GBP,,0.88
2025-04-18 12:21:57.958751,Best Buy,Electronics,-7.23,-30072.93,debit,Cash,,Atlanta,XXXX-XXXX-XXXX-1234,T10926,EUR,,0.82
2025-04-22 12:21:57.958751,Airbnb,Travel,-157.21,-30230.14,debit,Online Transfer,,Miami,XXXX-XXXX-XXXX-1234,T10927,EUR,,0.76
2025-04-23 12:21:57.958751,City Electric,Utilities,-91.47,-30321.61,debit,Credit Card,,Houston,XXXX-XXXX-XXXX-1234,T10928,USD,,0.94
2025-04-23 12:21:57.958751,Costco,Groceries,-6.12,-30327.73,debit,Check,,Boston,XXXX-XXXX-XXXX-1234,T10929,GBP,,0.92
2025-04-23 12:21:57.958751,Airbnb,Travel,-223.4,-30551.13,debit,Check,,Chicago,XXXX-XXXX-XXXX-1234,T10930,USD,,0.9
2025-04-23 12:21:57.958751,CVS Pharmacy,Health,-54.97,-30606.1,debit,Credit Card,,San Francisco,XXXX-XXXX-XXXX-1234,T10931,EUR,,0.77
2025-04-23 12:21:57.958751,Shell Gas,Fuel,-80.86,-30686.96,debit,Check,,Miami,XXXX-XXXX-XXXX-1234,T10932,GBP,,0.73
2025-04-25 12:21:57.958751,Starbucks,Coffee,6.44,-30680.52,credit,Credit Card,,Los Angeles,XXXX-XXXX-XXXX-1234,T10933,GBP,,0.87
2025-04-25 12:21:57.958751,Starbucks,Coffee,-2.68,-30683.2,debit,Online Transfer,,San Francisco,XXXX-XXXX-XXXX-1234,T10934,EUR,,0.87
2025-04-25 12:21:57.958751,Local Bookstore,Shopping,30.8,-30652.4,refund,Cash,,New York,XXXX-XXXX-XXXX-1234,T10935,USD,,0.76
2025-04-26 12:21:57.958751,Delta Airlines,Travel,-321.74,-30974.14,debit,Credit Card,,Atlanta,XXXX-XXXX-XXXX-1234,T10936,GBP,,0.72
2025-04-26 12:21:57.958751,CVS Pharmacy,Health,44.95,-30929.19,credit,Debit Card,,San Francisco,XXXX-XXXX-XXXX-1234,T10937,USD,,0.72
2025-04-26 12:21:57.958751,Delta Airlines,Travel,527.21,-30401.98,credit,Credit Card,,Houston,XXXX-XXXX-XXXX-1234,T10938,GBP,,1.0
2025-04-27 12:21:57.958751,Apple Store,Electronics,-297.08,-30699.06,debit,Check,,Denver,XXXX-XXXX-XXXX-1234,T10939,USD,,0.94
2025-04-28 12:21:57.958751,Whole Foods,Groceries,-52.1,-30751.16,debit,Online Transfer,,Los Angeles,XXXX-XXXX-XXXX-1234,T10940,USD,,0.98
2025-04-29 12:21:57.958751,Amazon,Shopping,109.94,-30641.22,credit,Online Transfer,,Boston,XXXX-XXXX-XXXX-1234,T10941,USD,,0.76
2025-04-30 12:21:57.958751,Water Utility,Utilities,-188.05,-30829.27,debit,Credit Card,,Boston,XXXX-XXXX-XXXX-1234,T10942,USD,,0.99
2025-04-30 12:21:57.958751,Netflix,Entertainment,-19.7,-30848.97,debit,Cash,,San Francisco,XXXX-XXXX-XXXX-1234,T10943,EUR,,0.74
2025-05-01 12:21:57.958751,Whole Foods,Groceries,-33.28,-30882.25,debit,Debit Card,,Denver,XXXX-XXXX-XXXX-1234,T10944,USD,,0.85
2025-05-01 12:21:57.958751,Starbucks,Coffee,-4.44,-30886.69,debit,Online Transfer,,Atlanta,XXXX-XXXX-XXXX-1234,T10945,USD,,0.95
2025-05-02 12:21:57.958751,Whole Foods,Groceries,-28.06,-30914.75,debit,Check,,Miami,XXXX-XXXX-XXXX-1234,T10946,USD,,0.8
2025-05-02 12:21:57.958751,Delta Airlines,Travel,-89.32,-31004.07,transfer,Check,,Chicago,XXXX-XXXX-XXXX-1234,T10947,EUR,,0.83
2025-05-03 12:21:57.958751,McDonald's,Dining,-5.42,-31009.49,debit,Cash,,Atlanta,XXXX-XXXX-XXXX-1234,T10948,USD,,0.74
2025-05-03 12:21:57.958751,Whole Foods,Groceries,-32.21,-31041.7,debit,Online Transfer,,Miami,XXXX-XXXX-XXXX-1234,T10949,USD,,0.74
2025-05-03 12:21:57.958751,McDonald's,Dining,-38.08,-31079.78,transfer,Credit Card,,Chicago,XXXX-XXXX-XXXX-1234,T10950,USD,,0.89
2025-05-03 12:21:57.958751,Whole Foods,Groceries,-28.8,-31108.58,debit,Check,,Denver,XXXX-XXXX-XXXX-1234,T10951,USD,,0.9
2025-05-04 12:21:57.958751,Target,Shopping,41.52,-31067.06,refund,Cash,,Chicago,XXXX-XXXX-XXXX-1234,T10952,USD,,0.93
2025-05-06 12:21:57.958751,Shell Gas,Fuel,-30.93,-31097.99,debit,Online Transfer,,Atlanta,XXXX-XXXX-XXXX-1234,T10953,USD,,0.87
2025-05-07 12:21:57.958751,Amazon,Shopping,-10.22,-31108.21,debit,Online Transfer,,Houston,XXXX-XXXX-XXXX-1234,T10954,USD,,0.89
2025-05-08 12:21:57.958751,Netflix,Entertainment,16.51,-31091.7,credit,Online Transfer,,San Francisco,XXXX-XXXX-XXXX-1234,T10955,GBP,,0.7
2025-05-09 12:21:57.958751,CVS Pharmacy,Health,-47.82,-31139.52,debit,Online Transfer,,Miami,XXXX-XXXX-XXXX-1234,T10956,EUR,,0.75
2025-05-09 12:21:57.958751,Shell Gas,Fuel,32.71,-31106.81,credit,Online Transfer,,Houston,XXXX-XXXX-XXXX-1234,T10957,USD,,1.0
2025-05-10 12:21:57.958751,Netflix,Entertainment,-15.24,-31122.05,fee,Check,,Miami,XXXX-XXXX-XXXX-1234,T10958,GBP,,0.72
2025-05-10 12:21:57.958751,Local Bookstore,Shopping,134.63,-30987.42,credit,Cash,,San Francisco,XXXX-XXXX-XXXX-1234,T10959,USD,,0.9
2025-05-10 12:21:57.958751,Netflix,Entertainment,-9.49,-30996.91,debit,Online Transfer,,Seattle,XXXX-XXXX-XXXX-1234,T10960,USD,,0.75
2025-05-10 12:21:57.958751,Amazon,Shopping,115.75,-30881.16,credit,Debit Card,,Chicago,XXXX-XXXX-XXXX-1234,T10961,USD,,0.92
2025-05-11 12:21:57.958751,Water Utility,Utilities,-134.94,-31016.1,debit,Debit Card,,Denver,XXXX-XXXX-XXXX-1234,T10962,USD,,0.91
2025-05-11 12:21:57.958751,McDonald's,Dining,-27.34,-31043.44,debit,Cash,,Seattle,XXXX-XXXX-XXXX-1234,T10963,USD,,0.77
2025-05-12 12:21:57.958751,Whole Foods,Groceries,60.13,-30983.31,credit,Credit Card,,Seattle,XXXX-XXXX-XXXX-1234,T10964,USD,,0.78
2025-05-13 12:21:57.958751,Local Bookstore,Shopping,-88.12,-31071.43,debit,Credit Card,,Boston,XXXX-XXXX-XXXX-1234,T10965,USD,,0.9
2025-05-14 12:21:57.958751,McDonald's,Dining,24.46,-31046.97,credit,Credit Card,,New York,XXXX-XXXX-XXXX-1234,T10966,EUR,,0.82
2025-05-15 12:21:57.958751,Target,Shopping,104.65,-30942.32,credit,Debit Card,,Atlanta,XXXX-XXXX-XXXX-1234,T10967,USD,,0.76
2025-05-15 12:21:57.958751,Starbucks,Coffee,2.84,-30939.48,credit,Credit Card,,Houston,XXXX-XXXX-XXXX-1234,T10968,USD,,0.92
2025-05-15 12:21:57.958751,Uber,Transport,-50.53,-30990.01,debit,Check,,Houston,XXXX-XXXX-XXXX-1234,T10969,USD,,0.75
2025-05-17 12:21:57.958751,Best Buy,Electronics,249.32,-30740.69,credit,Online Transfer,,Houston,XXXX-XXXX-XXXX-1234,T10970,USD,,0.96
2025-05-20 12:21:57.958751,Starbucks,Coffee,-6.0,-30746.69,debit,Debit Card,,Houston,XXXX-XXXX-XXXX-1234,T10971,USD,,0.85
2025-05-20 12:21:57.958751,Costco,Groceries,59.13,-30687.56,credit,Cash,,Atlanta,XXXX-XXXX-XXXX-1234,T10972,USD,,0.73
2025-05-21 12:21:57.958751,Uber,Transport,-15.81,-30703.37,debit,Cash,,Seattle,XXXX-XXXX-XXXX-1234,T10973,EUR,,0.91
2025-05-21 12:21:57.958751,Best Buy,Electronics,-181.41,-30884.78,debit,Online Transfer,,Atlanta,XXXX-XXXX-XXXX-1234,T10974,USD,,0.86
2025-05-21 12:21:57.958751,Local Bookstore,Shopping,-20.03,-30904.81,debit,Debit Card,,Houston,XXXX-XXXX-XXXX-1234,T10975,USD,,0.79
2025-05-22 12:21:57.958751,Starbucks,Coffee,-10.69,-30915.5,debit,Credit Card,,New York,XXXX-XXXX-XXXX-1234,T10976,USD,,0.83
2025-05-25 12:21:57.958751,City Electric,Utilities,-28.71,-30944.21,debit,Credit Card,,Los Angeles,XXXX-XXXX-XXXX-1234,T10977,USD,,0.79
2025-05-25 12:21:57.958751,City Electric,Utilities,66.78,-30877.43,credit,Check,,San Francisco,XXXX-XXXX-XXXX-1234,T10978,USD,,0.78
2025-05-25 12:21:57.958751,Walmart,Groceries,-38.99,-30916.42,debit,Check,,Houston,XXXX-XXXX-XXXX-1234,T10979,USD,,0.75
2025-05-26 12:21:57.958751,Costco,Groceries,-82.2,-30998.62,debit,Credit Card,,Denver,XXXX-XXXX-XXXX-1234,T10980,USD,,0.81
2025-05-28 12:21:57.958751,Netflix,Entertainment,-15.11,-31013.73,debit,Cash,,Los Angeles,XXXX-XXXX-XXXX-1234,T10981,USD,,0.78
2025-05-29 12:21:57.958751,Target,Shopping,-38.19,-31051.92,debit,Cash,,Atlanta,XXXX-XXXX-XXXX-1234,T10982,USD,,0.91
2025-05-30 12:21:57.958751,Walmart,Groceries,-81.36,-31133.28,debit,Check,,Denver,XXXX-XXXX-XXXX-1234,T10983,USD,,0.91
2025-05-31 12:21:57.958751,Airbnb,Travel,-409.65,-31542.93,debit,Online Transfer,,Denver,XXXX-XXXX-XXXX-1234,T10984,USD,,0.85
2025-05-31 12:21:57.958751,CVS Pharmacy,Health,-44.42,-31587.35,debit,Credit Card,,Miami,XXXX-XXXX-XXXX-1234,T10985,USD,,0.93
2025-06-04 12:21:57.958751,CVS Pharmacy,Health,-47.53,-31634.88,debit,Check,,Denver,XXXX-XXXX-XXXX-1234,T10986,USD,,0.95
2025-06-04 12:21:57.958751,Spotify,Entertainment,-32.96,-31667.84,debit,Check,,Houston,XXXX-XXXX-XXXX-1234,T10987,USD,,0.87
2025-06-05 12:21:57.958751,Amazon,Shopping,-209.25,-31877.09,debit,Credit Card,,Miami,XXXX-XXXX-XXXX-1234,T10988,USD,,0.89
2025-06-06 12:21:57.958751,CVS Pharmacy,Health,-22.98,-31900.07,debit,Credit Card,,Boston,XXXX-XXXX-XXXX-1234,T10989,USD,,0.78
2025-06-06 12:21:57.958751,Whole Foods,Groceries,84.36,-31815.71,credit,Cash,,Seattle,XXXX-XXXX-XXXX-1234,T10990,USD,,0.97
2025-06-07 12:21:57.958751,Walmart,Groceries,65.75,-31749.96,credit,Online Transfer,,Denver,XXXX-XXXX-XXXX-1234,T10991,USD,,0.71
2025-06-07 12:21:57.958751,Airbnb,Travel,-374.86,-32124.82,debit,Online Transfer,,New York,XXXX-XXXX-XXXX-1234,T10992,EUR,,0.8
2025-06-07 12:21:57.958751,Delta Airlines,Travel,48.46,-32076.36,refund,Credit Card,,San Francisco,XXXX-XXXX-XXXX-1234,T10993,USD,,0.92
2025-06-08 12:21:57.958751,Amazon,Shopping,-91.48,-32167.84,debit,Debit Card,,Denver,XXXX-XXXX-XXXX-1234,T10994,EUR,,0.72
2025-06-09 12:21:57.958751,Netflix,Entertainment,-8.9,-32176.74,debit,Check,,Boston,XXXX-XXXX-XXXX-1234,T10995,USD,,0.75
2025-06-09 12:21:57.958751,Costco,Groceries,33.28,-32143.46,refund,Check,,Chicago,XXXX-XXXX-XXXX-1234,T10996,USD,,0.88
2025-06-10 12:21:57.958751,Apple Store,Electronics,-307.11,-32450.57,debit,Credit Card,,Atlanta,XXXX-XXXX-XXXX-1234,T10997,USD,,0.87
2025-06-10 12:21:57.958751,Amazon,Shopping,247.92,-32202.65,transfer,Debit Card,,Atlanta,XXXX-XXXX-XXXX-1234,T10998,USD,,0.92
2025-06-10 12:21:57.958751,Delta Airlines,Travel,-27.22,-32229.87,debit,Cash,,Boston,XXXX-XXXX-XXXX-1234,T10999,USD,,0.94
